sample_id,year,sample_type,species,tl,sl,weight,d13C_raw,d15N_raw,C_percent,N_percent,CN_ratio,d13C_corrected,family,trophic_guild,log_tl,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
CT_ST_MO_03_16_007,2016,Fishes,Ctenochaetus striatus,21.7856,16.689,136,-9.58124278728557,9.07330961362175,47.6574638755391,13.5433367723431,3.518886421909008,-8.78154050555255,Acanthuridae,herbivores-detritivores,3.0812492010767536,2.886384442111263,Post,0.39,3.4,-9.517230437975943,2.659602510443456
CT_ST_MO_03_16_008,2016,Fishes,Ctenochaetus striatus,21.7629,17.2337,148,-8.61717628272179,8.17373397574882,48.1341598469727,13.6368311013093,3.529717387373907,-7.81024844176723,Acanthuridae,herbivores-detritivores,3.0802066851666337,2.886384442111263,Post,0.39,3.4,-8.545938374190623,1.760026872570526
CT_ST_MO_03_16_009,2016,Fishes,Ctenochaetus striatus,21.122,15.7309,107,-10.5638071818918,8.78469163057763,48.13142002753,13.7387297666139,3.503338434131866,-9.774484069898254,Acanthuridae,herbivores-detritivores,3.0503151513242828,2.886384442111263,Post,0.39,3.4,-10.510174002321646,2.370984527399335
CT_ST_MO_03_16_010,2016,Fishes,Ctenochaetus striatus,18.8335,13.8506,90,-10.8858880908657,8.97611180489899,47.2218804888895,13.3527678269972,3.5364863001223066,-10.074446539498009,Acanthuridae,herbivores-detritivores,2.9356371990026506,2.886384442111263,Post,0.39,3.4,-10.810136471921401,2.562404701720695
CT_ST_MO_03_16_011,2016,Fishes,Ctenochaetus striatus,19.6762,14.7953,113,-10.6367106308825,8.84023323556207,48.3611512680398,13.7256800034802,3.523406582098493,-9.833992385678036,Acanthuridae,herbivores-detritivores,2.9794097835490487,2.886384442111263,Post,0.39,3.4,-10.569682318101428,2.426526132383776
CT_ST_MO_03_16_012,2016,Fishes,Ctenochaetus striatus,15.253,10.9288,52,-9.26677865656443,8.21638199386187,47.2174791526344,13.3706650449967,3.5314233804924435,-8.45871306635151,Acanthuridae,herbivores-detritivores,2.724776205017796,2.886384442111263,Post,0.39,3.4,-9.194402998774903,1.8026748906835746
CT_ST_MO_03_16_013,2016,Fishes,Ctenochaetus striatus,20.4612,15.221799999999998,108,-9.74228324177253,8.76882260058207,47.7013451240165,13.5697018990661,3.5152832006795536,-8.944985603379449,Acanthuridae,herbivores-detritivores,3.0185304098299692,2.886384442111263,Post,0.39,3.4,-9.680675535802841,2.3551154974037747
CT_ST_MO_03_16_014,2016,Fishes,Ctenochaetus striatus,19.9478,14.640899999999998,86,-10.0491305942409,8.37209685069324,47.164056018405,13.4404708102637,3.50910743263462,-9.255955412100898,Acanthuridae,herbivores-detritivores,2.9931188615658386,2.886384442111263,Post,0.39,3.4,-9.99164534452429,1.9583897475149445
CT_ST_MO_03_16_015,2016,Fishes,Ctenochaetus striatus,21.3417,15.9631,125,-9.99798936882951,8.48218824628739,47.4706933969215,13.5810530585489,3.4953617508356616,-9.99798936882951,Acanthuridae,herbivores-detritivores,3.0606629053061463,2.886384442111263,Post,0.39,3.4,-10.733679301252902,2.0684811431090946
CT_ST_MO_03_16_016,2016,Fishes,Ctenochaetus striatus,17.5166,12.8228,69,-10.3907975044362,8.35821144944713,47.0830644491218,13.3781059239328,3.5194118447584137,-9.590744612759554,Acanthuridae,herbivores-detritivores,2.8631490027484645,2.886384442111263,Post,0.39,3.4,-10.326434545182947,1.9445043462688343
CT_ST_MO_03_16_017,2016,Fishes,Ctenochaetus striatus,19.2732,14.0368,87,-9.7847195777522,8.13108595763578,47.7932932285701,13.5991636880564,3.514428852014263,-8.987992159956457,Acanthuridae,herbivores-detritivores,2.958715529874715,2.886384442111263,Post,0.39,3.4,-9.72368209237985,1.7173788544574844
NA_UN_MO_03_16_001,2016,Fishes,Naso unicornis,29.719299999999997,24.7317,349.7,-9.88833466764394,6.60826931059421,48.1757605706329,12.6711236760652,3.8020117080565865,-8.901020280159779,Acanthuridae,herbivores-detritivores,3.391796666409325,2.460034030028413,Post,0.39,3.4,-9.47043355187086,1.6441536084976063
NA_UN_MO_03_16_002,2016,Fishes,Naso unicornis,28.3725,23.4474,323.6,-8.41816645593306,6.94219198796827,47.9475397926764,13.1576002489479,3.6440945830156495,-7.535171441623946,Acanthuridae,herbivores-detritivores,3.345420366193157,2.460034030028413,Post,0.39,3.4,-8.104584713335028,1.9780762858716665
