id,year,species,family,tl,log_tl,sl,weight,trophic_guild,d13C_raw,d15N_raw,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO19_F727,2019,Scarus forsteni,Scaridae,33,3.4965075614664802,22.9,485,microphages,-12.2,8.75,2.6194846430720213,Post,0.39,3.4,-12.831599010798088,3.243752213555128
MOO19_F729,2019,Scarus oviceps,Scaridae,21.5,3.068052935133617,16.3,162.2,microphages,-9.82,5.09,2.123871161417895,Post,0.39,3.4,-10.258309752952979,1.2688380511791575
MOO19_F730,2019,Scarus globiceps,Scaridae,20,2.995732273553991,14.5,137.1,microphages,-10.86,6.91,2.0732833705368825,Post,0.39,3.4,-11.278580514509384,3.2608365401745996
MOO19_F731,2019,Scarus schlegeli,Scaridae,19.3,2.9601050959108397,15.1,126.1,microphages,-10.67,5.73,2.2448581401378496,Post,0.39,3.4,-11.155494674653761,1.4974823235313117
MOO19_F746,2019,Scarus forsteni,Scaridae,23.5,3.1570004211501135,16.4,225.8,microphages,-9.78,5.77,2.6194846430720213,Post,0.39,3.4,-10.411599010798088,0.26375221355512757
MOO19_F768,2019,Scarus psittacus,Scaridae,23.1,3.139832617527748,17.2,236.2,microphages,-9.58,4.97,2.0851961769855856,Post,0.39,3.4,-10.003226509024378,1.2803329982490088
MOO19_F769,2019,Scarus psittacus,Scaridae,21.9,3.086486636822455,16.9,205.9,microphages,-8.48,4.65,2.0851961769855856,Post,0.39,3.4,-8.903226509024378,0.9603329982490094
MOO19_F770,2019,Scarus psittacus,Scaridae,25.4,3.2347491740244907,18.2,293.4,microphages,-9.47,5.54,2.0851961769855856,Post,0.39,3.4,-9.8932265090243785,1.850332998249009
MOO19_F792,2019,Scarus rubroviolaceus,Scaridae,35.5,3.56953269648137,27.5,815,microphages,-13.96,8.48,2.626261865051834,Post,0.39,3.4,-14.594242127370217,2.9507096588237642
MOO19_F793,2019,Scarus forsteni,Scaridae,28.5,3.349904087274605,21.9,385,microphages,-12.91,7,2.6194846430720213,Post,0.39,3.4,-13.54159901079809,1.493752213555128
MOO19_F794,2019,Scarus forsteni,Scaridae,32,3.4657359027997265,22.5,485,microphages,-12.31,7.4,2.6194846430720213,Post,0.39,3.4,-12.94159901079809,1.8937522135551283
MOO19_F795,2019,Scarus schlegeli,Scaridae,25.9,3.254242968705492,20.6,236.3,microphages,-12.58,5.73,2.2448581401378496,Post,0.39,3.4,-13.065494674653761,1.4974823235313117
MOO19_F812,2019,Calotomus carolinus,Scaridae,37.2,3.616308761279101,26.5,795,microphages,-12.4,6.51,2.499287802043463,Post,0.39,3.4,-12.98472224279695,1.412421473052226
MOO19_F813,2019,Scarus psittacus,Scaridae,31.5,3.449987545831587,25,480,microphages,-9.69,5.17,2.0851961769855856,Post,0.39,3.4,-10.113226509024377,1.480332998249009
MOO19_F814,2019,Scarus psittacus,Scaridae,27.9,3.32862668882732,20.5,364.2,microphages,-7.19,5.32,2.0851961769855856,Post,0.39,3.4,-7.613226509024379,1.6303329982490093
MOO19_F980,2019,Scarus oviceps,Scaridae,29.8,3.3945083935113587,22.5,425,microphages,-9.69,6.31,2.123871161417895,Post,0.39,3.4,-10.128309752952978,2.4888380511791572
MOO19_F1012,2019,Scarus psittacus,Scaridae,18.7,2.928523523860541,14.8,109.9,microphages,-8.64,4.87,2.0851961769855856,Post,0.39,3.4,-9.063226509024378,1.1803329982490092
