id,year,species,family,tl,log_tl,sl,weight,trophic_guild,d13C_raw,d15N_raw,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO19_F780,2019,Abudefduf septemfasciatus,Pomacentridae,16.1,2.7788192719904172,12.4,137.8,omnivores-benthic,-11.18,8.22,2.8184773350100825,Post,0.39,3.4,-11.889206160653933,2.0371770609657203
MOO19_F819,2019,Abudefduf septemfasciatus,Pomacentridae,16.1,2.7788192719904172,12.7,119.4,omnivores-benthic,-14.57,8.64,2.8184773350100825,Post,0.39,3.4,-15.279206160653933,2.45717706096572
MOO19_F821,2019,Centropyge flavissima,Pomacanthidae,9.9,2.2925347571405443,7.6,28.8,omnivores-benthic,-13.85,8.81,3.1566069002675983,Post,0.39,3.4,-14.691076691104364,1.477536539090167
MOO19_F950,2019,Canthigaster solandri,Tetraodontidae,3.7,1.308332819650179,2.8,1.5,omnivores-benthic,-13.74,6.39,2.396399895099478,Post,0.39,3.4,-14.284595959088797,1.642240356661775
MOO19_F960,2019,Chrysiptera brownriggii,Pomacentridae,5.4,1.6863989535702288,4.7,2.7,omnivores-benthic,-18.42,7.48,2.5760252425146732,Post,0.39,3.4,-19.034649844580724,2.1215141754501117
MOO19_F962,2019,Centropyge flavissima,Pomacanthidae,8.4,2.128231705849268,6.8,16.8,omnivores-benthic,-18.25,8.8,3.1566069002675983,Post,0.39,3.4,-19.091076691104362,1.4675365390901671
MOO19_F1004,2019,Abudefduf septemfasciatus,Pomacentridae,18.7,2.928523523860541,14,138.8,omnivores-benthic,-14.67,9.14,2.8184773350100825,Post,0.39,3.4,-15.379206160653933,2.95717706096572
MOO19_F1005,2019,Abudefduf septemfasciatus,Pomacentridae,19.4,2.9652730660692823,14.3,135.5,omnivores-benthic,-15.49,8.61,2.8184773350100825,Post,0.39,3.4,-16.199206160653933,2.427177060965719
MOO19_F1006,2019,Plectroglyphidodon fasciolatus,Pomacentridae,8.8,2.174751721484161,6.1,11.3,omnivores-benthic,-14.53,8.09,2.9879269060111606,Post,0.39,3.4,-15.305291493344352,1.3310485195620538
MOO19_F1007,2019,Canthigaster solandri,Tetraodontidae,9.7,2.272125885509337,7.4,19.7,omnivores-benthic,-14.82,7.82,2.396399895099478,Post,0.39,3.4,-15.364595959088797,3.0722403566617755
MOO19_F1014,2019,Abudefduf septemfasciatus,Pomacentridae,16.4,2.797281334830153,12.5,97.7,omnivores-benthic,-13.23,8.5,2.8184773350100825,Post,0.39,3.4,-13.939206160653933,2.3171770609657196
MOO19_F1015,2019,Abudefduf septemfasciatus,Pomacentridae,18.7,2.928523523860541,14.7,162.3,omnivores-benthic,-17.23,9.47,2.8184773350100825,Post,0.39,3.4,-17.93920616065393,3.2871770609657203
MOO19_F1016,2019,Abudefduf septemfasciatus,Pomacentridae,18.8,2.9338568698359038,15.1,156.7,omnivores-benthic,-16.97,8.99,2.8184773350100825,Post,0.39,3.4,-17.67920616065393,2.80717706096572
